cycle_index,Qd,td,Ro,tcc,tcv,Q_max,Q_min,Q_mean,Q_var,Q_skew,Q_kurt,Q_quar1,Q_medi,Q_quar3,Q_iqr,V_max,V_min,V_mean,V_var,V_skew,V_kurt,V_quar1,V_medi,V_quar3,V_iqr,T_max,T_min,T_mean,T_var,T_skew,T_kurt,T_quar1,T_medi,T_quar3,T_iqr,t_max,t_min,t_mean,t_var,t_skew,t_kurt,t_quar1,t_medi,t_quar3,t_iqr,dQV_max,dQV_min,dQV_mean,dQV_var,dQV_skew,dQV_kurt,dQV_quar1,dQV_medi,dQV_quar3,dQV_iqr,dTV_max,dTV_min,dTV_mean,dTV_var,dTV_skew,dTV_kurt,dTV_quar1,dTV_medi,dTV_quar3,dTV_iqr,dVt_max,dVt_min,dVt_mean,dVt_var,dVt_skew,dVt_kurt,dVt_quar1,dVt_medi,dVt_quar3,dVt_iqr,dQ_pos,dQ_area,dT_pos,dT_area
77,0.9589311067605578,29.97,,,,0.9589878670410712,5.676028051341668e-05,0.38237799108677434,0.15355099161148628,0.31446551784166943,-1.6926807831215565,0.008475718245208198,0.18641806572796732,0.8267116891562124,0.8182359709110042,3.500000033319368,2.7999999279493943,3.1499999999455968,0.04091508154678718,-7.95899448843203e-09,-1.200000016191528,2.9749999473241857,3.1499999572576414,3.3249999780832176,0.35000003075903185,34.826686786972566,29.752374688329244,31.7563119919858,4.090895742837069,0.2836070287651747,-1.6864231080711796,29.79940605163536,30.952184424909653,33.92859080633522,4.129184754699864,29.97,0.0,14.985,74.99992499999999,0.0,-1.199999999999999,7.4925,14.985,22.4775,14.985,0.02162436244669852,-6.276774382503731,-1.3686964467062794,3.023715422694585,-1.408529296690086,0.7678648711359553,-1.99272432873272,-0.5439636738188369,-0.13383787415113446,1.8588864545815857,4.728209143278946,-45.927581611813366,-7.245321981028588,100.17077756282642,-1.7407696929809227,2.887310636420775,-11.388818297034959,-3.229761850390787,0.0,11.388818297034959,0.02335818411152809,0.023356050503764436,0.023356694743701934,1.832092538186719e-13,0.6873636226546836,-0.6853804554504586,0.023356303158600156,0.023356614918746743,0.02335695265892923,6.495003290751811e-07,3.32132132774445,-0.9589108619580706,2.843443377932316,-5.07349960740718
78,0.9578981421854732,29.97,,,,0.9580838281796518,0.00018568599417861578,0.381247786433984,0.15274233952986577,0.3180840534001139,-1.6878718317366337,0.007863097886584649,0.18660292456459873,0.8242205934701525,0.8163574955835678,3.500000033319368,2.7999999279493943,3.1499999999455968,0.04091508154678718,-7.95899448843203e-09,-1.200000016191528,2.9749999473241857,3.1499999572576414,3.3249999780832176,0.35000003075903185,35.00910579294399,29.713470474572,31.70566987841211,4.26500581155229,0.35680713696528993,-1.6140963205204484,29.761064529418555,30.75353171600122,33.92349177164393,4.162427242225377,29.97,0.0,14.985,74.99992499999999,0.0,-1.199999999999999,7.4925,14.985,22.4775,14.985,0.020454784927858682,-6.128926788969096,-1.3672255087469176,2.9603070743255957,-1.3739078006610088,0.6476873380392099,-2.0204160393156485,-0.5478831783167379,-0.1363195352917197,1.8840965040239288,5.438144670577458,-39.76880642954711,-7.492211301523254,95.33436279567684,-1.2587423009081484,0.8664235490026262,-12.574418896984753,-3.796808048915409,0.0,12.574418896984753,0.02335818411152809,0.023356050503764436,0.023356694743701934,1.832092538186719e-13,0.6873636226546836,-0.6853804554504586,0.023356303158600156,0.023356614918746743,0.02335695265892923,6.495003290751811e-07,3.331831839837092,-0.9578737751296516,3.350050060797672,-5.248041263524958
79,0.9555865891325674,29.97,,,,0.9555798350773153,-6.754055252242116e-06,0.3797802114423103,0.15175816340849674,0.3191072047728072,-1.6869135853131831,0.008515530403074012,0.1844907510650734,0.8208252478266382,0.8123097174235643,3.500000033319368,2.7999999279493943,3.1499999999455968,0.04091508154678718,-7.95899448843203e-09,-1.200000016191528,2.9749999473241857,3.1499999572576414,3.3249999780832176,0.35000003075903185,34.65590435206957,29.667165224985894,31.526758599902244,3.67796166619352,0.345704503445831,-1.6056569216499417,29.724385141507597,30.751443795262684,33.548755924776856,3.8243707832692593,29.97,0.0,14.985,74.99992499999999,0.0,-1.199999999999999,7.4925,14.985,22.4775,14.985,0.018971958202668837,-6.211569751950208,-1.3639366374505335,2.9532898217816346,-1.3891674851694789,0.7117187769428335,-2.020182108163624,-0.5585020575440467,-0.1301676527890392,1.8900144553745848,7.106175839755451,-42.293907178576774,-7.105884932336215,84.55694848298204,-1.370381660625509,1.6159847370243412,-12.100410034292508,-3.9473752338562917,0.0,12.100410034292508,0.02335818411152809,0.023356050503764436,0.023356694743701934,1.832092538186719e-13,0.6873636226546836,-0.6853804554504586,0.023356303158600156,0.023356614918746743,0.02335695265892923,6.495003290751811e-07,3.3395395487050297,-0.9555740536059176,3.359159171277962,-4.9810961025617235
80,0.9560578908968703,29.97,,,,0.9560456314497415,-1.2259447128843954e-05,0.3805705367994584,0.1520147049391281,0.31655668136466425,-1.688550888002096,0.008242002010528555,0.18768610528768465,0.822142212373679,0.8139002103631504,3.500000033319368,2.7999999279493943,3.1499999999455968,0.04091508154678718,-7.95899448843203e-09,-1.200000016191528,2.9749999473241857,3.1499999572576414,3.3249999780832176,0.35000003075903185,34.762514955508784,29.791582941813736,31.66546124133543,3.693625912997016,0.35070230300319366,-1.6010345757634958,29.833015441894144,30.8539923408831,33.65383712666253,3.8208216847683865,29.97,0.0,14.985,74.99992499999999,0.0,-1.199999999999999,7.4925,14.985,22.4775,14.985,0.02239486685153569,-6.177631918866638,-1.3646098966140052,2.9533496825366394,-1.3852083122560928,0.6957716300091876,-1.9487936572694764,-0.5482243849248327,-0.13532460486569464,1.8134690524037818,11.442666546747205,-41.39627304424357,-7.037340550497582,81.76030598075971,-1.2633156239234564,1.3054521288869827,-11.599109195036363,-4.293510558030903,-2.7284841053187847e-12,11.599109195033634,0.02335818411152809,0.023356050503764436,0.023356694743701934,1.832092538186719e-13,0.6873636226546836,-0.6853804554504586,0.023356303158600156,0.023356614918746743,0.02335695265892923,6.495003290751811e-07,3.3241241309691545,-0.9560420451184415,3.298898901946813,-4.929499513614285
81,0.9545845739428352,29.97,,,,0.9547781986888807,0.00019362474604547045,0.38052016064237537,0.15155850265476317,0.3135838926128996,-1.6901805791364124,0.007843033958548386,0.1902545006927035,0.8207524161303225,0.8129093821717741,3.500000033319368,2.7999999279493943,3.1499999999455968,0.04091508154678718,-7.95899448843203e-09,-1.200000016191528,2.9749999473241857,3.1499999572576414,3.3249999780832176,0.35000003075903185,34.54105760873878,29.97226355378984,31.664501063124174,3.060280885215489,0.3450244845548432,-1.584497403697749,29.988952264009093,31.046008965827614,33.473186235093834,3.484233971084741,29.97,0.0,14.985,74.99992499999999,0.0,-1.199999999999999,7.4925,14.985,22.4775,14.985,0.020770554017879306,-6.2017592568039674,-1.3624860187160865,2.94844579208286,-1.3955945122291378,0.7434979056200506,-2.015129183504566,-0.5528616269728825,-0.13627452497563097,1.8788546585289352,4.387237182684569,-41.368896410334855,-6.5124272211475684,72.93202130345084,-1.5422372131675504,2.3487649922914846,-11.015165200557021,-3.0890417271857586,0.0,11.015165200557021,0.02335818411152809,0.023356050503764436,0.023356694743701934,1.832092538186719e-13,0.6873636226546836,-0.6853804554504586,0.023356303158600156,0.023356614918746743,0.02335695265892923,6.495003290751811e-07,3.33043043822474,-0.9545599544088816,2.7999999279493943,-4.5648000743370005
82,0.954124696893659,29.97,,,,0.9541973769488303,7.268005517133602e-05,0.378990000382255,0.15136808714681405,0.3203553969451485,-1.686583071825658,0.008634289352120704,0.18237718929676938,0.819675516784093,0.8110412274319723,3.500000033319368,2.7999999279493943,3.1499999999455968,0.04091508154678718,-7.95899448843203e-09,-1.200000016191528,2.9749999473241857,3.1499999572576414,3.3249999780832176,0.35000003075903185,34.66185817280593,29.609689749311727,31.519576466696822,3.875427893211526,0.3396402987161708,-1.6213701538153424,29.647729583564015,30.68492585749865,33.61107868819304,3.9633491046290246,29.97,0.0,14.985,74.99992499999999,0.0,-1.199999999999999,7.4925,14.985,22.4775,14.985,0.018546996051021836,-6.150460547239902,-1.361882682544213,2.954762072766909,-1.3932026223367253,0.7230040868616379,-1.9685368091053874,-0.5583875586956992,-0.13013438696169127,1.838402422143696,7.843559255170684,-42.5888873815893,-7.139798020125119,89.47856025949656,-1.4588211015920787,1.802385106316363,-11.440781621347924,-3.6389546475111274,0.0,11.440781621347924,0.02335818411152809,0.023356050503764436,0.023356694743701934,1.832092538186719e-13,0.6873636226546836,-0.6853804554504586,0.023356303158600156,0.023356614918746743,0.02335695265892923,6.495003290751811e-07,3.343743753542087,-0.9541246968936583,2.7999999279493943,-5.0056102227832415
83,0.9541723125135075,29.97,,,,0.9544618017100089,0.0002894891965014506,0.3798796455572363,0.1515290714377575,0.31668418567721424,-1.6889093091874423,0.007815361980400993,0.18636634871685726,0.8205973419526846,0.8127819799722836,3.500000033319368,2.7999999279493943,3.1499999999455968,0.04091508154678718,-7.95899448843203e-09,-1.200000016191528,2.9749999473241857,3.1499999572576414,3.3249999780832176,0.35000003075903185,34.73034717702998,29.738461915009868,31.63346749348146,3.705944769298615,0.33663123479927287,-1.614789082558799,29.79985237121543,30.869860384735873,33.66489096644926,3.865038595233834,29.97,0.0,14.985,74.99992499999999,0.0,-1.199999999999999,7.4925,14.985,22.4775,14.985,0.020606702113417974,-6.176894026633278,-1.3619443893371408,2.952479497034408,-1.3902679610095736,0.7126879195349978,-2.0200182062111764,-0.5501292108142213,-0.1353723269758439,1.8846458792353324,15.656623738804997,-45.65942532921326,-6.980314773188933,87.39732795954285,-1.3509766207196852,1.7878095398195475,-11.645772887985004,-3.667117454486288,0.0,11.645772887985004,0.02335818411152809,0.023356050503764436,0.023356694743701934,1.832092538186719e-13,0.6873636226546836,-0.6853804554504586,0.023356303158600156,0.023356614918746743,0.02335695265892923,6.495003290751811e-07,3.3290290366123876,-0.9541717345768723,2.7999999279493943,-4.896597493374669
84,0.9537225208229637,29.97,,,,0.9539957076059029,0.00027318678293924737,0.37995294951599934,0.15146993863317498,0.31550668643388674,-1.6901049985002443,0.00868345622736709,0.18664473659711633,0.820555997818234,0.8118725415908669,3.500000033319368,2.7999999279493943,3.1499999999455968,0.04091508154678718,-7.95899448843203e-09,-1.200000016191528,2.9749999473241857,3.1499999572576414,3.3249999780832176,0.35000003075903185,34.67871521781579,29.715941966924063,31.590768756974548,3.635545649405558,0.3320714172806041,-1.6130190607194375,29.78150430260277,30.773712226789957,33.5646610599824,3.783156757379629,29.97,0.0,14.985,74.99992499999999,0.0,-1.199999999999999,7.4925,14.985,22.4775,14.985,0.02122812041474198,-6.196529927037517,-1.3612615609244572,2.959026082064263,-1.3980781430543925,0.741339727403433,-1.9791088901063585,-0.5550823946181538,-0.1313801933364882,1.8477286967698703,6.995970767158724,-47.50254130387475,-6.959250206627815,91.93865952502223,-1.664372918152921,2.917465834233898,-10.999423153316457,-3.4705523528828053,0.0,10.999423153316457,0.02335818411152809,0.023356050503764436,0.023356694743701934,1.832092538186719e-13,0.6873636226546836,-0.6853804554504586,0.023356303158600156,0.023356614918746743,0.02335695265892923,6.495003290751811e-07,3.3717717857891327,-0.953699925235904,3.4124124325473493,-4.874075401531622
85,0.9529890035620355,29.97,,,,0.9529815581444994,-7.445417536208693e-06,0.37903314382113046,0.15107925695532096,0.317658839729872,-1.688901548636757,0.008633742485627503,0.18358247584364967,0.8191382043922955,0.8105044619066679,3.500000033319368,2.7999999279493943,3.1499999999455968,0.04091508154678718,-7.95899448843203e-09,-1.200000016191528,2.9749999473241857,3.1499999572576414,3.3249999780832176,0.35000003075903185,34.651058010702286,29.810261376895873,31.66928573296941,3.5728165742042397,0.31821472435318243,-1.6338020167951968,29.87562668311787,30.934987447587975,33.58891474214668,3.713288059028809,29.97,0.0,14.985,74.99992499999999,0.0,-1.199999999999999,7.4925,14.985,22.4775,14.985,0.020438660823246302,-6.2195783986289825,-1.3602311878995903,2.959368830546933,-1.4046697247020086,0.764678950850922,-1.9940158846268332,-0.5544986471501261,-0.1265390439460321,1.867476840680801,10.260729270259617,-46.14764436728001,-6.878155061711262,95.49165878268005,-1.6416057202321876,2.4801900946507693,-10.930099011792663,-3.077243799032658,0.0,10.930099011792663,0.02335818411152809,0.023356050503764436,0.023356694743701934,1.832092538186719e-13,0.6873636226546836,-0.6853804554504586,0.023356303158600156,0.023356614918746743,0.02335695265892923,6.495003290751811e-07,3.3514514624100245,-0.9529759505693994,2.9772772319119603,-4.818003730228244
86,0.9545355597737132,29.97,,,,0.9545254090162093,-1.0150757503876815e-05,0.3804210785856287,0.15201632305640583,0.3150325344103846,-1.6923144808833437,0.008244071907949756,0.18493525763864882,0.8224390643170444,0.8141949924090947,3.500000033319368,2.7999999279493943,3.1499999999455968,0.04091508154678718,-7.95899448843203e-09,-1.200000016191528,2.9749999473241857,3.1499999572576414,3.3249999780832176,0.35000003075903185,34.86979007667099,29.830670227369637,31.80864837767656,4.009930702709346,0.2718197728302747,-1.6945054744579742,29.87948036193809,31.063570087428715,33.94953745710684,4.070057095168753,29.97,0.0,14.985,74.99992499999999,0.0,-1.199999999999999,7.4925,14.985,22.4775,14.985,0.021495859754601554,-6.221428772241126,-1.362433204621051,2.993570760518065,-1.4089555099853732,0.7646449652199019,-1.955384342755309,-0.5505965854928263,-0.13540173986508464,1.8199826028902244,5.155873927760695,-51.16096894847942,-7.170393741017775,101.73701100451639,-1.8793778994534693,3.520137818191883,-10.215838332796011,-3.7479799008597183,0.0,10.215838332796011,0.02335818411152809,0.023356050503764436,0.023356694743701934,1.832092538186719e-13,0.6873636226546836,-0.6853804554504586,0.023356303158600156,0.023356614918746743,0.02335695265892923,6.495003290751811e-07,3.3241241309691545,-0.9545197504435083,3.3339339422556207,-5.021960257945316
87,0.9537093309095955,29.97,,,,0.9538319762354465,0.00012264532585097235,0.3789219170924824,0.15104493272548106,0.3209085584496978,-1.6847680295974081,0.008627597029247678,0.18501803114916227,0.819355496308565,0.8107278992793173,3.500000033319368,2.7999999279493943,3.1499999999455968,0.04091508154678718,-7.95899448843203e-09,-1.200000016191528,2.9749999473241857,3.1499999572576414,3.3249999780832176,0.35000003075903185,35.49495241957467,29.853223030611208,31.85996153927089,4.639083264925136,0.42877291881696333,-1.5245858973425341,29.868536476217166,30.74133308356982,34.10904700399843,4.240510527781261,29.97,0.0,14.985,74.99992499999999,0.0,-1.199999999999999,7.4925,14.985,22.4775,14.985,0.02215970681891566,-6.047391600532933,-1.3612506464277376,2.903294728613478,-1.3573585476952763,0.5928984148332095,-2.0254686262039368,-0.5540256266500787,-0.13723763866358274,1.888230987540354,2.775591130957764,-35.87038047461829,-8.015530593219845,89.52625762592739,-0.9649948630323298,-0.12225024847129795,-14.077719128585159,-4.264721621344506,-3.637978807091713e-12,14.07771912858152,0.02335818411152809,0.023356050503764436,0.023356694743701934,1.832092538186719e-13,0.6873636226546836,-0.6853804554504586,0.023356303158600156,0.023356614918746743,0.02335695265892923,6.495003290751811e-07,3.3206206269382736,-0.9536888690654473,2.8525524884126057,-5.616046169574702
88,0.9519967744298999,29.97,,,,0.9522693651425423,0.00027259071264244,0.37836095961858607,0.15075713864983278,0.3201502375226942,-1.6867515849176125,0.008656266628460826,0.18243344517743518,0.8183164346153763,0.8096601679869154,3.500000033319368,2.7999999279493943,3.1499999999455968,0.04091508154678718,-7.95899448843203e-09,-1.200000016191528,2.9749999473241857,3.1499999572576414,3.3249999780832176,0.35000003075903185,34.92643849333195,29.830734889543535,31.734024375823466,3.9298544449556236,0.34822491566314734,-1.6196076603303071,29.84830745336588,30.819063769013077,33.84137196804225,3.993064514676373,29.97,0.0,14.985,74.99992499999999,0.0,-1.199999999999999,7.4925,14.985,22.4775,14.985,0.01891461366216296,-6.137759433907206,-1.358802092108443,2.934725947723338,-1.3846645990633437,0.6872120351987232,-1.9937874753756546,-0.5583948391520721,-0.12936017764807084,1.8644272977275838,5.920662517393794,-41.196272261222475,-7.259283893476483,89.44356207285422,-1.3426385221466812,1.122186667078557,-11.3303297914008,-3.7613411766105855,0.0,11.3303297914008,0.02335818411152809,0.023356050503764436,0.023356694743701934,1.832092538186719e-13,0.6873636226546836,-0.6853804554504586,0.023356303158600156,0.023356614918746743,0.02335695265892923,6.495003290751811e-07,3.3941942115867696,-0.9519757537925428,3.274374373730648,-5.083193940719603
89,0.9513040986482303,29.97,,,,0.9513056205307511,1.521882520831295e-06,0.37834820060096214,0.15017932681934418,0.3177223402713391,-1.6866640169241665,0.008740215051400541,0.18723081506306918,0.8166739533461328,0.8079337382947323,3.500000033319368,2.7999999279493943,3.1499999999455968,0.04091508154678718,-7.95899448843203e-09,-1.200000016191528,2.9749999473241857,3.1499999572576414,3.3249999780832176,0.35000003075903185,34.87967763376982,29.975037354353248,31.749891851719692,3.4654962462949634,0.3963669947451776,-1.5442838215615906,30.008753847007696,30.932108155181872,33.70847693608799,3.699723089080294,29.97,0.0,14.985,74.99992499999999,0.0,-1.199999999999999,7.4925,14.985,22.4775,14.985,0.018292178120549174,-6.069690050310271,-1.3578210159322766,2.8977432331702238,-1.3751435767516584,0.6629559901571707,-2.0073167510193386,-0.5505372848248857,-0.13024736517108315,1.8770693858482554,4.344321476892219,-38.55907670832312,-7.015895245493404,71.24655783814767,-1.2749003224704059,1.1867220247467518,-10.936230737292135,-5.106769741654716,0.0,10.936230737292135,0.02335818411152809,0.023356050503764436,0.023356694743701934,1.832092538186719e-13,0.6873636226546836,-0.6853804554504586,0.023356303158600156,0.023356614918746743,0.02335695265892923,6.495003290751811e-07,3.381581597075599,-0.9512867113187506,3.2106106003686183,-4.904032568462144
90,0.9515473092278292,29.97,,,,0.9516288577119425,8.154848411332844e-05,0.38013734002195626,0.15101649684460614,0.3092474089750514,-1.6953230299127307,0.008055045357658603,0.1901719524673054,0.8196909284002938,0.8116358830426352,3.500000033319368,2.7999999279493943,3.1499999999455968,0.04091508154678718,-7.95899448843203e-09,-1.200000016191528,2.9749999473241857,3.1499999572576414,3.3249999780832176,0.35000003075903185,34.58990265558877,30.20975252957662,31.88816042692475,2.813796080753691,0.2668623265282435,-1.6572017351269297,30.23015318714937,31.44345886265345,33.58938064119982,3.3592274540504476,29.97,0.0,14.985,74.99992499999999,0.0,-1.199999999999999,7.4925,14.985,22.4775,14.985,0.01946043894502747,-6.264379217094557,-1.3581565356582386,2.9854448822703987,-1.4336178855285857,0.8771162059849891,-1.9588251978257212,-0.546911849679077,-0.13458035283209013,1.824244844993631,6.371483644485124,-46.89469236309742,-6.253631600742818,81.17164885246527,-2.160756196965719,5.287260198072511,-9.237690384584312,-3.673519755169764,0.0,9.237690384584312,0.02335818411152809,0.023356050503764436,0.023356694743701934,1.832092538186719e-13,0.6873636226546836,-0.6853804554504586,0.023356303158600156,0.023356614918746743,0.02335695265892923,6.495003290751811e-07,3.3339339422556207,-0.9515231197219427,3.343743753542087,-4.3789785070292995
91,0.9504643753399672,29.97,,,,0.9504640242932926,-3.5104667458714144e-07,0.377995290648552,0.15029481200907668,0.3176564773226802,-1.6890971761928304,0.008391398091155595,0.18301347070131463,0.8169368945929998,0.8085454965018442,3.500000033319368,2.7999999279493943,3.1499999999455968,0.04091508154678718,-7.95899448843203e-09,-1.200000016191528,2.9749999473241857,3.1499999572576414,3.3249999780832176,0.35000003075903185,34.73269354635189,29.809493738593677,31.699254308981985,3.5401128961129054,0.313086832836849,-1.6419999250560016,29.9012851715084,30.92183008377868,33.691859899996174,3.790574728487776,29.97,0.0,14.985,74.99992499999999,0.0,-1.199999999999999,7.4925,14.985,22.4775,14.985,0.02186318082335159,-6.160267623065522,-1.356622614032424,2.945749757832783,-1.404866875752777,0.7625993653847187,-1.9495743813210424,-0.5484601602488528,-0.13373660765926876,1.8158377736617737,11.050195845225971,-46.31958788369593,-6.9101286458380144,90.56964818079773,-1.5903176771107124,2.6954785200648494,-10.864035931873332,-4.024315155464137,0.0,10.864035931873332,0.02335818411152809,0.023356050503764436,0.023356694743701934,1.832092538186719e-13,0.6873636226546836,-0.6853804554504586,0.023356303158600156,0.023356614918746743,0.02335695265892923,6.495003290751811e-07,3.3220220285506263,-0.9504430042442931,3.340940950317382,-4.831408374843143
92,0.9514403446018387,29.97,,,,0.9514284220994055,-1.1922502433227075e-05,0.37925677817111464,0.151126442339877,0.3142561034110287,-1.693818530047392,0.008609620617808057,0.18320098374574875,0.819954540747576,0.811344920129768,3.500000033319368,2.7999999279493943,3.1499999999455968,0.04091508154678718,-7.95899448843203e-09,-1.200000016191528,2.9749999473241857,3.1499999572576414,3.3249999780832176,0.35000003075903185,34.702991831555,29.867534350007922,31.79738544222519,3.6785987272038985,0.2470206717819168,-1.7179320532272733,29.922142676645805,31.114767399126876,33.84577158628272,3.9236289096369177,29.97,0.0,14.985,74.99992499999999,0.0,-1.199999999999999,7.4925,14.985,22.4775,14.985,0.01818166870533533,-6.259109018098769,-1.358019396950118,2.9992546572306273,-1.4288093349377715,0.8366206366356295,-1.9386849381008702,-0.5445506045469415,-0.12661851779825306,1.812066420302617,33.764766750378946,-44.63357168098446,-6.735791389221795,104.68114304468412,-1.6948971929588608,3.655762371931333,-9.654646861934452,-3.6760808681556227,0.0,9.654646861934452,0.02335818411152809,0.023356050503764436,0.023356694743701934,1.832092538186719e-13,0.6873636226546836,-0.6853804554504586,0.023356303158600156,0.023356614918746743,0.02335695265892923,6.495003290751811e-07,3.3619619745026665,-0.9514237466127045,2.7999999279493943,-4.73160395630325
93,0.949011531531135,29.97,,,,0.9490319279772498,2.039644611475568e-05,0.3760567745754839,0.14961612683160022,0.3248787875930747,-1.6841032141945838,0.008420408656928419,0.17626121472089723,0.8146281932962004,0.806207784639272,3.500000033319368,2.7999999279493943,3.1499999999455968,0.04091508154678718,-7.95899448843203e-09,-1.200000016191528,2.9749999473241857,3.1499999572576414,3.3249999780832176,0.35000003075903185,34.674243998801266,29.487721207173447,31.486864581864957,4.254962317682477,0.3190131594043887,-1.6604190252509994,29.530590057372663,30.52133185008453,33.77110666821808,4.240516610845418,29.97,0.0,14.985,74.99992499999999,0.0,-1.199999999999999,7.4925,14.985,22.4775,14.985,0.022059751885236345,-6.1445396268204036,-1.354540973509991,2.9151800148740175,-1.3840498818733065,0.6809283371198065,-1.9611226465128482,-0.5522155450140502,-0.13343421499051933,1.8276884315223287,7.904632286168635,-42.22178639302001,-7.344209174765067,102.76388341884744,-1.3887534818152563,1.2804630306117328,-11.975002088728615,-3.1793078309656266,0.0,11.975002088728615,0.02335818411152809,0.023356050503764436,0.023356694743701934,1.832092538186719e-13,0.6873636226546836,-0.6853804554504586,0.023356303158600156,0.023356614918746743,0.02335695265892923,6.495003290751811e-07,3.32132132774445,-0.9489900221322496,2.835735669064378,-5.143653941428234
94,0.9493428397954018,29.97,,,,0.9493337510747983,-9.08872060349195e-06,0.3770720377854361,0.1498887840850739,0.32053816196631624,-1.687399852367349,0.008541074502502428,0.1800006534937258,0.8158677758153138,0.8073267013128114,3.500000033319368,2.7999999279493943,3.1499999999455968,0.04091508154678718,-7.95899448843203e-09,-1.200000016191528,2.9749999473241857,3.1499999572576414,3.3249999780832176,0.35000003075903185,34.87932307359905,29.758608450488587,31.711688603127985,3.9807514992816526,0.3194359513794858,-1.6430234372250707,29.807456970214453,30.833681937407796,33.851946282051195,4.044489311836742,29.97,0.0,14.985,74.99992499999999,0.0,-1.199999999999999,7.4925,14.985,22.4775,14.985,0.018670028798175586,-6.185713938202184,-1.3550238278443298,2.9324668464182007,-1.3979903229975925,0.735033535282811,-1.9603654738130007,-0.55143410236367,-0.1309076472112667,1.829457826601734,5.778223580813288,-42.50119178697787,-7.2266682288512385,100.54110108505166,-1.4587832255898536,1.7641290826821177,-12.201739240657844,-3.37702950624589,0.0,12.201739240657844,0.02335818411152809,0.023356050503764436,0.023356694743701934,1.832092538186719e-13,0.6873636226546836,-0.6853804554504586,0.023356303158600156,0.023356614918746743,0.02335695265892923,6.495003290751811e-07,3.3395395487050297,-0.9493296149970993,2.7999999279493943,-5.065756656884305
95,0.9485086011190145,29.97,,,,0.9486796252440791,0.00017102412506464336,0.37668951418102564,0.14952327276705954,0.3208190348132791,-1.686331685848049,0.007855270600484644,0.1805988430494281,0.8147368119032585,0.8068815413027739,3.500000033319368,2.7999999279493943,3.1499999999455968,0.04091508154678718,-7.95899448843203e-09,-1.200000016191528,2.9749999473241857,3.1499999572576414,3.3249999780832176,0.35000003075903185,34.89670030065071,29.85913697860295,31.734131331531607,3.767808489906237,0.3505311495385083,-1.6086424714988485,29.89547157287559,30.848713497274943,33.79666863410559,3.901197061230004,29.97,0.0,14.985,74.99992499999999,0.0,-1.199999999999999,7.4925,14.985,22.4775,14.985,0.020122220653219003,-6.133962070142815,-1.3538189427061715,2.9127801959360275,-1.3897719576160026,0.7095524733450951,-1.983151521574058,-0.5545824710838474,-0.13292959434912632,1.8502219272249318,5.977767383799801,-39.36047334259274,-7.140848159882153,83.52310382130383,-1.377872236704003,1.4250481853290617,-11.596473774875449,-4.469320261050598,0.0,11.596473774875449,0.02335818411152809,0.023356050503764436,0.023356694743701934,1.832092538186719e-13,0.6873636226546836,-0.6853804554504586,0.023356303158600156,0.023356614918746743,0.02335695265892923,6.495003290751811e-07,3.372472486595309,-0.9484851964240801,3.2932932954974037,-5.001228727774704
96,0.946723628856832,29.97,,,,0.9467129271834583,-1.070167337370108e-05,0.3743737413978233,0.148680952513246,0.32797952334623376,-1.6816402295964075,0.008562055987505004,0.17243502042490455,0.8116158323354629,0.8030537763479578,3.500000033319368,2.7999999279493943,3.1499999999455968,0.04091508154678718,-7.95899448843203e-09,-1.200000016191528,2.9749999473241857,3.1499999572576414,3.3249999780832176,0.35000003075903185,34.50900898916718,29.39939549406474,31.342521634990295,4.139793697901385,0.3407438346986135,-1.6427234493161713,29.414559973341927,30.367899188577205,33.55890308123193,4.1443431078900055,29.97,0.0,14.985,74.99992499999999,0.0,-1.199999999999999,7.4925,14.985,22.4775,14.985,0.016810064212070763,-6.091897590757128,-1.3512873773418934,2.9002247868129,-1.3872601270342009,0.6948614379175222,-1.9808561870222903,-0.556738841097344,-0.12820748674699323,1.8526487002752972,4.223643526944215,-42.60548057594133,-7.281849454329579,96.0682213377693,-1.3352020494327892,0.9326254811248518,-11.635533068800214,-2.797023358392835,0.0,11.635533068800214,0.02335818411152809,0.023356050503764436,0.023356694743701934,1.832092538186719e-13,0.6873636226546836,-0.6853804554504586,0.023356303158600156,0.023356614918746743,0.02335695265892923,6.495003290751811e-07,3.3514514624100245,-0.946706758228658,3.214114104399499,-5.102249727082172
